Time,Command,Host IP,Destination Port
2024-04-17 23:59:22,"attack type: normal - no attack, message: right",192.168.42.170,29416
2024-04-17 23:59:22,"attack type: normal - no attack, message: right",192.168.42.170,34045
2024-04-17 23:59:23,"attack type: normal - no attack, message: up",192.168.42.170,27219
2024-04-17 23:59:23,"attack type: normal - no attack, message: up",192.168.42.170,58188
2024-04-17 23:59:23,"attack type: normal - no attack, message: left",192.168.42.170,13730
2024-04-17 23:59:23,"attack type: normal - no attack, message: up",192.168.42.170,38637
2024-04-17 23:59:23,"attack type: normal - no attack, message: up",192.168.42.170,12768
2024-04-17 23:59:24,"attack type: normal - no attack, message: left",192.168.42.170,35516
2024-04-17 23:59:24,"attack type: normal - no attack, message: up",192.168.42.170,62782
2024-04-17 23:59:24,"attack type: normal - no attack, message: left",192.168.42.170,34144
2024-04-17 23:59:24,"attack type: normal - no attack, message: up",192.168.42.170,54214
2024-04-17 23:59:25,"attack type: normal - no attack, message: left",192.168.42.170,55153
2024-04-17 23:59:25,"attack type: normal - no attack, message: left",192.168.42.170,23250
2024-04-17 23:59:25,"attack type: normal - no attack, message: left",192.168.42.170,28854
2024-04-17 23:59:25,"attack type: normal - no attack, message: left",192.168.42.170,51825
2024-04-17 23:59:26,"attack type: normal - no attack, message: up",192.168.42.170,20777
2024-04-17 23:59:26,"attack type: normal - no attack, message: up",192.168.42.170,5847
2024-04-17 23:59:26,"attack type: normal - no attack, message: up",192.168.42.170,37513
2024-04-17 23:59:27,"attack type: normal - no attack, message: left",192.168.42.170,52203
2024-04-17 23:59:27,"attack type: normal - no attack, message: left",192.168.42.170,37690
2024-04-17 23:59:27,"attack type: normal - no attack, message: left",192.168.42.170,50399
2024-04-17 23:59:27,"attack type: normal - no attack, message: left",192.168.42.170,64855
2024-04-17 23:59:28,"attack type: normal - no attack, message: left",192.168.42.170,45453
2024-04-17 23:59:28,"attack type: normal - no attack, message: left",192.168.42.170,35165
2024-04-17 23:59:28,"attack type: normal - no attack, message: left",192.168.42.170,2309
2024-04-17 23:59:29,"attack type: normal - no attack, message: left",192.168.42.170,36918
2024-04-17 23:59:29,"attack type: normal - no attack, message: left",192.168.42.170,19374
2024-04-17 23:59:29,"attack type: normal - no attack, message: left",192.168.42.170,54459
2024-04-17 23:59:29,"attack type: normal - no attack, message: left",192.168.42.170,37302
2024-04-17 23:59:30,"attack type: normal - no attack, message: left",192.168.42.170,29079
2024-04-17 23:59:30,"attack type: normal - no attack, message: down",192.168.42.170,52960
2024-04-17 23:59:31,"attack type: normal - no attack, message: down",192.168.42.170,15857
2024-04-17 23:59:31,"attack type: normal - no attack, message: down",192.168.42.170,12403
2024-04-17 23:59:31,"attack type: normal - no attack, message: down",192.168.42.170,36325
2024-04-17 23:59:31,"attack type: normal - no attack, message: down",192.168.42.170,40421
2024-04-17 23:59:31,"attack type: normal - no attack, message: down",192.168.42.170,61197
2024-04-17 23:59:32,"attack type: normal - no attack, message: right",192.168.42.170,59543
2024-04-17 23:59:32,"attack type: normal - no attack, message: right",192.168.42.170,12084
2024-04-17 23:59:32,"attack type: normal - no attack, message: down",192.168.42.170,51226
2024-04-17 23:59:33,"attack type: normal - no attack, message: right",192.168.42.170,41734
2024-04-17 23:59:33,"attack type: normal - no attack, message: down",192.168.42.170,35383
2024-04-17 23:59:33,"attack type: normal - no attack, message: down",192.168.42.170,26775
2024-04-17 23:59:33,"attack type: normal - no attack, message: down",192.168.42.170,28111
2024-04-17 23:59:34,"attack type: normal - no attack, message: down",192.168.42.170,39112
2024-04-17 23:59:34,"attack type: normal - no attack, message: down",192.168.42.170,55501
2024-04-17 23:59:34,"attack type: normal - no attack, message: down",192.168.42.170,45633
2024-04-17 23:59:35,"attack type: normal - no attack, message: right",192.168.42.170,64824
2024-04-17 23:59:36,"attack type: normal - no attack, message: up",192.168.42.170,39281
2024-04-17 23:59:37,"attack type: normal - no attack, message: up",192.168.42.170,13503
2024-04-17 23:59:38,"attack type: normal - no attack, message: down",192.168.42.170,2187
2024-04-17 23:59:38,"attack type: normal - no attack, message: down",192.168.42.170,4266
2024-04-17 23:59:39,"attack type: normal - no attack, message: left",192.168.42.170,16822
2024-04-17 23:59:40,"attack type: normal - no attack, message: left",192.168.42.170,65240
2024-04-17 23:59:40,"attack type: normal - no attack, message: left",192.168.42.170,8212
2024-04-17 23:59:41,"attack type: normal - no attack, message: left",192.168.42.170,39780
2024-04-17 23:59:41,"attack type: normal - no attack, message: left",192.168.42.170,30755
2024-04-17 23:59:42,"attack type: normal - no attack, message: left",192.168.42.170,7723
2024-04-17 23:59:42,"attack type: normal - no attack, message: left",192.168.42.170,21612
2024-04-17 23:59:43,"attack type: normal - no attack, message: left",192.168.42.170,23763
2024-04-17 23:59:44,"attack type: normal - no attack, message: left",192.168.42.170,14590
2024-04-17 23:59:44,"attack type: normal - no attack, message: left",192.168.42.170,49398
2024-04-17 23:59:44,"attack type: normal - no attack, message: left",192.168.42.170,107
2024-04-17 23:59:46,"attack type: normal - no attack, message: left",192.168.42.170,42565
2024-04-17 23:59:47,"attack type: normal - no attack, message: left",192.168.42.170,23304
2024-04-17 23:59:48,"attack type: normal - no attack, message: left",192.168.42.170,61682
2024-04-17 23:59:48,"attack type: normal - no attack, message: left",192.168.42.170,89
2024-04-17 23:59:50,"attack type: normal - no attack, message: down",192.168.42.170,52811
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,59632
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,54185
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,9487
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,4443
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,17555
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,16381
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,13309
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,7582
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,43175
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,25836
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,31899
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,53248
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,20939
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,47986
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,5158
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,9482
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,28987
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,6240
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,60210
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,55941
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,61908
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,63012
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,17009
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,4163
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,28609
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,53544
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,62198
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,22264
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,27885
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,6374
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,34374
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,12472
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,36421
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,17940
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,25077
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,23326
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,52893
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,58941
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,28759
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,33891
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,54179
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,31845
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,50966
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,3504
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,58808
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,54321
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,61557
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,32792
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,6162
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,20138
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,54089
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,27195
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,21692
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,936
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,14659
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,58794
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,56056
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,52366
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,54126
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,28263
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,31931
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,54559
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,22016
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,21916
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,6883
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,5790
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,50546
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,48089
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,2575
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,156
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,23497
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,12766
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,45216
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,49468
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,41911
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,48812
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,31696
2024-04-17 23:59:50,"attack type: malformed packet attack, message: none",178.198.143.84,46776
